# File: A54.india_core_changed.csv
# Title: Core Value Changed
# Units:EJ
# Column types: nccccccnn
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2002,0.12398324
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2003,0.125885748
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2004,0.131194724
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2005,0.132186538
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2006,0.152722944
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2007,0.173298828
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2008,0.18670888
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2009,0.193028252
17,Passenger,LDV_2W,Scooter,Liquids,Liquids,refined liquids,2010,0.215867699
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1971,0.014954332
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1972,0.015714831
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1973,0.016352877
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1974,0.018088705
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1975,0.019341165
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1976,0.020335829
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1977,0.021798823
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1978,0.023354194
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1979,0.026157728
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1980,0.027257659
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1981,0.028192171
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1982,0.030866807
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1983,0.03310319
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1984,0.035528623
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1985,0.038194666
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1986,0.043036425
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1987,0.047331108
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1988,0.051809239
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1989,0.055895781
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1990,0.056815887
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1991,0.05965591
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1992,0.06155425
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1993,0.066829337
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1994,0.071651603
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1995,0.080339337
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1996,0.063703755
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1997,0.066007256
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1998,0.069284956
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,1999,0.072664236
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2000,0.073347519
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2001,0.071573026
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2002,0.073642817
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2003,0.074772857
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2004,0.077926251
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2005,0.078515362
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2006,0.090713453
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2007,0.102934992
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2008,0.110900215
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2009,0.114653757
17,Passenger,LDV_3W,Three-Wheeler,Liquids,Liquids,refined liquids,2010,0.128219794
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1989,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1990,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1998,0.000198249
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,1999,0.000309764
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2000,0.000941683
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2001,0.001660335
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2002,0.004497773
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2003,0.006207671
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2004,0.007149353
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2005,0.00817777
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2006,0.008834469
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2007,0.011609955
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2008,0.017160926
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2009,0.024681996
17,Passenger,LDV_3W,Three-Wheeler,NG,Natural Gas,gas,2010,0.028510679
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1971,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1972,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1973,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1974,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1975,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1976,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1977,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1978,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1979,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1980,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1981,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1982,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1990,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1995,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2007,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_4W,Compact Car,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1971,0.011852045
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1972,0.012454778
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1973,0.012960461
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1974,0.01433619
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1975,0.015328827
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1976,0.016117147
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1977,0.017276641
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1978,0.018509349
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1979,0.020731289
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1980,0.021603038
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1981,0.022343684
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1982,0.024463466
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1983,0.026235909
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1984,0.028158184
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1985,0.030271155
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1986,0.034108487
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1987,0.037512235
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1988,0.041061375
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1989,0.044300161
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1990,0.04502939
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1991,0.047280249
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1992,0.048784776
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1993,0.052965543
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1994,0.056787426
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1995,0.063672884
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1996,0.050488365
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1997,0.052314003
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1998,0.054911742
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,1999,0.057589987
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2000,0.058131523
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2001,0.05672515
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2002,0.058365561
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2003,0.059261174
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2004,0.061760394
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2005,0.062227294
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2006,0.071894882
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2007,0.081581054
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2008,0.087893885
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2009,0.090868752
17,Passenger,LDV_4W,Compact Car,Liquids,Liquids,refined liquids,2010,0.101620505
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1989,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1990,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1998,2.88E-05
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,1999,4.50E-05
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2000,0.000136798
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2001,0.000241197
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2002,0.000653393
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2003,0.00090179
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2004,0.001038588
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2005,0.001187987
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2006,0.001283386
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2007,0.001686581
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2008,0.002492972
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2009,0.00358556
17,Passenger,LDV_4W,Compact Car,NG,Natural Gas,gas,2010,0.004141754
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1971,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1972,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1973,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1974,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1975,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1976,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1977,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1978,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1979,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1980,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1981,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1982,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1990,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1995,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2007,0
