INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
TR,electricity,biomass,biomass (conv CCS),2100,capital,561.54,0.13
TS,electricity,biomass,biomass (conv CCS),2100,capital,561.54,0.13
UK,electricity,biomass,biomass (conv CCS),2100,capital,561.54,0.13
UP,electricity,biomass,biomass (conv CCS),2100,capital,561.54,0.13
WB,electricity,biomass,biomass (conv CCS),2100,capital,561.54,0.13
AN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AS,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
BR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
CG,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
CH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
GA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
HP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
HR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
JH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
JK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
KA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
KL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
LA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
LD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
ML,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
NL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
OD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
PB,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
PC,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
SK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TS,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
UK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
UP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
WB,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AS,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
BR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
CG,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
CH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
GA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
HP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
HR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
JH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
JK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
KA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
KL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
LA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
LD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
ML,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
NL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
OD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
PB,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
PC,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
SK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TS,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
UK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
UP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
WB,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AN,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
AP,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
AR,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
AS,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
BR,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
CG,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
CH,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
DD,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
DL,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
DN,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
GA,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
HP,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
HR,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
JH,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
JK,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
KA,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
KL,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
LA,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
LD,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
MH,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
ML,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
MN,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
MP,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
NL,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
OD,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
PB,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
PC,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
SK,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
TN,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
TR,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
TS,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
UK,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
UP,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
WB,electricity,biomass,biomass (IGCC CCS),2030,capital,2481,0.13
AN,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
AP,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
AR,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
AS,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
BR,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
CG,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
CH,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
DD,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
DL,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
DN,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
GA,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
HP,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
HR,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
JH,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
JK,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
KA,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
KL,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
LA,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
LD,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
MH,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
ML,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
MN,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
MP,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
NL,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
OD,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
PB,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
PC,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
SK,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
TN,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
TR,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
TS,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
UK,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
UP,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
WB,electricity,biomass,biomass (IGCC CCS),2035,capital,2407.5,0.13
AN,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
AP,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
AR,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
AS,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
BR,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
CG,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
CH,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
DD,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
DL,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
DN,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
GA,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
HP,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
HR,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
JH,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
JK,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
KA,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
KL,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
LA,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
LD,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
MH,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
ML,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
MN,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
MP,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
NL,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
OD,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
PB,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
PC,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
SK,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
TN,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
TR,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
TS,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
UK,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
UP,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
WB,electricity,biomass,biomass (IGCC CCS),2040,capital,2343,0.13
AN,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
AP,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
AR,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
AS,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
BR,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
CG,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
CH,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
DD,electricity,biomass,biomass (IGCC CCS),2045,capital,2287.5,0.13
